url,varianta,format_audit,kb_audit,status_acum,format_crawler_acum,kb_crawler_acum,format_browser,kb_browser,dimensiune_px_servita,peste_200kb_in_browser
https://www.alessandrodesign.ro/cdn/shop/files/candelabru-junnut-21xe27-cristal-metal-auriu_CC2037AU_04.webp?v=1742372166&width=1445,width=1445,image/jpeg,239,200,image/jpeg,239,image/webp,148,900x900,nu
https://www.alessandrodesign.ro/cdn/shop/files/WPS_Photos_1.png?v=1741679369&width=533,width=533,image/png,239,200,image/png,254,image/webp,14,533x468,nu
https://www.alessandrodesign.ro/cdn/shop/files/WPS_Photos_1_575d305c-8086-417b-b848-0c54f7743b5f.png?v=1741679772&width=533,width=533,image/png,239,200,image/png,252,image/webp,15,533x533,nu
https://www.alessandrodesign.ro/cdn/shop/files/62a5589b-3195-4f8f-b265-58fdfdfbf4ee.png?v=1741785325&width=533,width=533,image/png,236,200,image/png,250,image/webp,16,533x533,nu
https://www.alessandrodesign.ro/cdn/shop/files/WPS_Photos_1_04e5d7fc-092c-40f6-9ee1-2b0c821fbd02.png?v=1742220537&width=533,width=533,image/png,236,200,image/png,240,image/webp,15,533x507,nu
https://www.alessandrodesign.ro/cdn/shop/files/a2_0bbb19c5-a24a-4a55-a3ed-3ac65bcd1268.png?v=1742395867&width=533,width=533,image/png,232,200,image/png,242,image/webp,12,533x533,nu
https://www.alessandrodesign.ro/cdn/shop/files/f1ffa963-61d0-4ae8-9732-43907fc0db3c.png?v=1741681420&width=416,width=416,image/png,231,200,image/png,241,image/webp,29,416x416,nu
https://www.alessandrodesign.ro/cdn/shop/files/H292ec247abbb486380b7cd4eca8e0e36C.webp?v=1742300577&width=533,width=533,image/png,230,404,text/html; charset=utf-8,0,text/html; charset=utf-8,0,,nu
https://www.alessandrodesign.ro/cdn/shop/files/set-10xtapet-3d-autoadeziv-maro-din-spuma-moale-80cmx70cmx6mm-model-litere-maro-deschis_3D-L_01.webp?v=1740416370&width=1445,width=1445,image/jpeg,230,200,image/jpeg,230,image/webp,177,900x900,nu
https://www.alessandrodesign.ro/cdn/shop/files/set-10xtapet-3d-autoadeziv-maro-din-spuma-moale-80cmx70cmx6mm-model-litere-maro-deschis_3D-L_01.webp?v=1740416370&width=1946,width=1946,image/jpeg,230,200,image/jpeg,230,image/webp,177,900x900,nu
https://www.alessandrodesign.ro/cdn/shop/files/b4b25579-5505-4463-bc97-eebf7a06fe66.png?v=1741771569&width=416,width=416,image/png,229,200,image/png,225,image/webp,28,416x416,nu
https://www.alessandrodesign.ro/cdn/shop/files/a1_0ec8585a-cb57-42e7-b11d-c7c7dd96d3f0.png?v=1741678757&width=533,width=533,image/png,229,200,image/png,241,image/webp,10,533x533,nu
https://www.alessandrodesign.ro/cdn/shop/files/a3_62ba8e51-a532-4e54-89f4-270eb25a3f93.png?v=1743073083&width=533,width=533,image/png,228,200,image/png,244,image/webp,9,533x533,nu
https://www.alessandrodesign.ro/cdn/shop/files/candelabru-cristal-luciano-6xe14-auriu-metal-cristal_CC555AU_03.webp?v=1740406440&width=1946,width=1946,image/jpeg,228,200,image/jpeg,228,image/webp,148,900x900,nu
https://www.alessandrodesign.ro/cdn/shop/files/candelabru-cristal-luciano-6xe14-auriu-metal-cristal_CC555AU_03.webp?v=1740406440&width=1445,width=1445,image/jpeg,228,200,image/jpeg,228,image/webp,148,900x900,nu
https://www.alessandrodesign.ro/cdn/shop/files/LustraLEDcutelecomandaAMI_50W_3Inimi_luminaRece_Calda_Neutra_Dimabila_Alb.png?v=1742219589&width=416,width=416,image/png,226,200,image/png,235,image/webp,23,416x416,nu
https://www.alessandrodesign.ro/cdn/shop/files/candelabru-junnut-21xe27-cristal-metal-auriu_CC2037AU_02.webp?v=1742372166&width=1445,width=1445,image/jpeg,226,200,image/jpeg,226,image/webp,137,900x900,nu
https://www.alessandrodesign.ro/cdn/shop/files/candelabru-junnut-21xe27-cristal-metal-auriu_CC2037AU_02.webp?v=1742372166&width=1946,width=1946,image/jpeg,226,200,image/jpeg,226,image/webp,137,900x900,nu
https://www.alessandrodesign.ro/upload/userfiles/images/SENZOR.jpg,extern,image/jpeg,225,404,text/html; charset=utf-8,0,text/html; charset=utf-8,0,,nu
https://www.alessandrodesign.ro/cdn/shop/files/candelabru-cristal-luciano-6xe14-auriu-metal-cristal_CC555AU_04.webp?v=1740406440&width=1445,width=1445,image/jpeg,225,200,image/jpeg,225,image/webp,142,900x900,nu
https://www.alessandrodesign.ro/cdn/shop/files/candelabru-cristal-luciano-6xe14-auriu-metal-cristal_CC555AU_04.webp?v=1740406440&width=1946,width=1946,image/jpeg,225,200,image/jpeg,225,image/webp,142,900x900,nu
https://www.alessandrodesign.ro/cdn/shop/files/41VY0J2V91L-1717571403715-1728917712_2__Nero_AI_Image_Upscaler_Photo_Face_1.webp?v=1741613371&width=1445,width=1445,image/jpeg,224,200,image/jpeg,224,image/webp,127,1156x1156,nu
https://www.alessandrodesign.ro/cdn/shop/files/41VY0J2V91L-1717571403715-1728917712_2__Nero_AI_Image_Upscaler_Photo_Face_1.webp?v=1741613371&width=1946,width=1946,image/jpeg,224,200,image/jpeg,224,image/webp,127,1156x1156,nu
https://www.alessandrodesign.ro/upload/userfiles/images/BUTON.jpg,extern,image/jpeg,224,404,text/html; charset=utf-8,0,text/html; charset=utf-8,0,,nu
https://www.alessandrodesign.ro/cdn/shop/files/a67f2fa1-293a-4a9f-99b9-bc541e6dd032_d5773012-423b-4854-867a-b523e8786db4.png?v=1742809891&width=533,width=533,image/png,221,404,text/html; charset=utf-8,0,text/html; charset=utf-8,0,,nu
https://www.alessandrodesign.ro/cdn/shop/files/a67f2fa1-293a-4a9f-99b9-bc541e6dd032.png?v=1742805364&width=533,width=533,image/png,221,200,image/png,223,image/webp,36,533x533,nu
https://www.alessandrodesign.ro/cdn/shop/files/candelabru-cristal-bamsi-10x-e27-auriu_CC2082AU_03.webp?v=1740436265&width=1946,width=1946,image/jpeg,220,200,image/jpeg,220,image/webp,122,900x900,nu
https://www.alessandrodesign.ro/cdn/shop/files/candelabru-cristal-bamsi-10x-e27-auriu_CC2082AU_03.webp?v=1740436265&width=1445,width=1445,image/jpeg,220,200,image/jpeg,220,image/webp,122,900x900,nu
https://www.alessandrodesign.ro/cdn/shop/files/H17187e0707e94658906b7f617e0aac5eE.jpg_720x720q50_1.png?v=1742901939&width=1445,width=1445,image/png,219,200,image/png,224,image/webp,20,720x720,nu
https://www.alessandrodesign.ro/cdn/shop/files/H17187e0707e94658906b7f617e0aac5eE.jpg_720x720q50_1.png?v=1742901939&width=1946,width=1946,image/png,219,200,image/png,224,image/webp,20,720x720,nu
https://www.alessandrodesign.ro/cdn/shop/files/baterie-bucatarie-dus-extractibil-inox-sus304-satinat-cf018_BBC4260ST_05.webp?v=1740403505&width=1946,width=1946,image/jpeg,217,200,image/jpeg,279,image/webp,146,1080x1080,nu
https://www.alessandrodesign.ro/cdn/shop/files/baterie-bucatarie-dus-extractibil-inox-sus304-satinat-cf018_BBC4260ST_05.webp?v=1740403505&width=1445,width=1445,image/jpeg,217,200,image/jpeg,279,image/webp,146,1080x1080,nu
https://www.alessandrodesign.ro/cdn/shop/files/WPSPhotos_1_90579005-d223-41b9-ba05-ccfd54e02ad0_400x400.png?v=1741680746,original,image/png,216,200,image/png,222,image/webp,21,400x400,nu
https://www.alessandrodesign.ro/cdn/shop/files/WPSPhotos_1_223d43f7-6d63-4577-afff-f1a157e548d1_400x400.png?v=1741680681,original,image/png,216,200,image/png,222,image/webp,21,400x400,nu
https://www.alessandrodesign.ro/cdn/shop/files/WPSPhotos_1_3be71866-3b80-45cb-905f-6f3cb2dffd5e_400x400.png?v=1741680722,original,image/png,216,200,image/png,222,image/webp,21,400x400,nu
https://www.alessandrodesign.ro/cdn/shop/files/f1ffa963-61d0-4ae8-9732-43907fc0db3c_400x400.png?v=1741681420,original,image/png,215,200,image/png,223,image/webp,27,400x400,nu
https://www.alessandrodesign.ro/cdn/shop/files/tapet-vinil-lavabil-top-albastru--vinil-pe-suport-de-flizelin106-m-x-1005m-2-1276_2-1276_01.webp?v=1740410105&width=1946,width=1946,image/jpeg,215,404,text/html; charset=utf-8,0,text/html; charset=utf-8,0,,nu
https://www.alessandrodesign.ro/cdn/shop/files/tapet-vinil-lavabil-top-albastru--vinil-pe-suport-de-flizelin106-m-x-1005m-2-1276_2-1276_01.webp?v=1740410105&width=1445,width=1445,image/jpeg,215,404,text/html; charset=utf-8,0,text/html; charset=utf-8,0,,nu
https://www.alessandrodesign.ro/cdn/shop/files/791b4ddc-aa6b-4ebc-ba71-7ff28d538c59.png?v=1741963690&width=533,width=533,image/png,214,200,image/png,230,image/webp,13,533x533,nu
https://www.alessandrodesign.ro/cdn/shop/files/panou-artificial-50x50cm-verde-1686045632.webp?v=1740438848&width=1946,width=1946,image/jpeg,214,200,image/jpeg,214,image/webp,125,900x900,nu
https://www.alessandrodesign.ro/cdn/shop/files/panou-artificial-50x50cm-verde-1686045632.webp?v=1740438848&width=1445,width=1445,image/jpeg,214,200,image/jpeg,214,image/webp,125,900x900,nu
https://www.alessandrodesign.ro/cdn/shop/files/candelabru-cristal-selim-14x-e14-auriu_CC2085AU_03.webp?v=1740436293&width=1445,width=1445,image/jpeg,214,200,image/jpeg,214,image/webp,160,900x900,nu
https://www.alessandrodesign.ro/cdn/shop/files/candelabru-cristal-selim-14x-e14-auriu_CC2085AU_03.webp?v=1740436293&width=1946,width=1946,image/jpeg,214,200,image/jpeg,214,image/webp,160,900x900,nu
https://www.alessandrodesign.ro/cdn/shop/files/286b7cea-ccfe-4775-9c8f-3059ff7a75b9-1738581913.webp?v=1740447786&width=1946,width=1946,image/jpeg,213,404,text/html; charset=utf-8,0,text/html; charset=utf-8,0,,nu
https://www.alessandrodesign.ro/cdn/shop/files/286b7cea-ccfe-4775-9c8f-3059ff7a75b9-1738581913.webp?v=1740447786&width=1445,width=1445,image/jpeg,213,404,text/html; charset=utf-8,0,text/html; charset=utf-8,0,,nu
https://www.alessandrodesign.ro/cdn/shop/files/tapet-de-vinil-pe-suport-hartie-efes-053x1005m_1334-62_01.webp?v=1740412769&width=1946,width=1946,image/jpeg,213,404,text/html; charset=utf-8,0,text/html; charset=utf-8,0,,nu
https://www.alessandrodesign.ro/cdn/shop/files/tapet-de-vinil-pe-suport-hartie-efes-053x1005m_1334-62_01.webp?v=1740412769&width=1445,width=1445,image/jpeg,213,404,text/html; charset=utf-8,0,text/html; charset=utf-8,0,,nu
https://www.alessandrodesign.ro/cdn/shop/articles/f7bb9afe0b870870df5805b69d715ff5.jpg?v=1742308170&width=1100,width=1100,image/jpeg,213,200,image/jpeg,213,image/webp,109,1100x733,nu
https://www.alessandrodesign.ro/cdn/shop/files/instalatie-180-leduri-8-m-fir-negru-multicolor_IX4814_02.webp?v=1740401833&width=1946,width=1946,image/jpeg,213,404,text/html; charset=utf-8,0,text/html; charset=utf-8,0,,nu
https://www.alessandrodesign.ro/cdn/shop/files/instalatie-180-leduri-8-m-fir-negru-multicolor_IX4814_02.webp?v=1740401833&width=1445,width=1445,image/jpeg,213,404,text/html; charset=utf-8,0,text/html; charset=utf-8,0,,nu
https://www.alessandrodesign.ro/cdn/shop/files/candelabru-cristal-luciano-6xe14-auriu-metal-cristal_CC555AU_02.webp?v=1740406440&width=1445,width=1445,image/jpeg,212,200,image/jpeg,212,image/webp,139,900x900,nu
https://www.alessandrodesign.ro/cdn/shop/files/candelabru-cristal-luciano-6xe14-auriu-metal-cristal_CC555AU_02.webp?v=1740406440&width=1946,width=1946,image/jpeg,212,200,image/jpeg,212,image/webp,139,900x900,nu
https://www.alessandrodesign.ro/cdn/shop/files/candelabru-led-telecomanda-zimar-80w-auriu_CC2052AU_02.webp?v=1740434687&width=1445,width=1445,image/jpeg,210,200,image/jpeg,210,image/webp,111,900x900,nu
https://www.alessandrodesign.ro/cdn/shop/files/candelabru-led-telecomanda-zimar-80w-auriu_CC2052AU_02.webp?v=1740434687&width=1946,width=1946,image/jpeg,210,200,image/jpeg,210,image/webp,111,900x900,nu
https://www.alessandrodesign.ro/cdn/shop/files/Hcc120954b83f4c27be946301556d9b0am.webp?v=1741174313&width=1946,width=1946,image/jpeg,210,200,image/jpeg,210,image/webp,96,1600x1600,nu
https://www.alessandrodesign.ro/cdn/shop/files/Lustra_LED_MORNIKA_12W_lumina_Rece_Calda_Neutra_Alb-Mockup.jpg?v=1742225839&width=1445,width=1445,image/jpeg,210,200,image/jpeg,210,image/webp,140,1445x1445,nu
https://www.alessandrodesign.ro/cdn/shop/files/tapet-de-vinil-pe-suport-hartie-efes-053x1005m_1334-62_03.webp?v=1740412768&width=1445,width=1445,image/jpeg,209,404,text/html; charset=utf-8,0,text/html; charset=utf-8,0,,nu
https://www.alessandrodesign.ro/cdn/shop/files/tapet-de-vinil-pe-suport-hartie-efes-053x1005m_1334-62_03.webp?v=1740412768&width=1946,width=1946,image/jpeg,209,404,text/html; charset=utf-8,0,text/html; charset=utf-8,0,,nu
https://www.alessandrodesign.ro/cdn/shop/files/brad-artificial-150-cm-verde-alb_BR150WH_02.webp?v=1740413441&width=1445,width=1445,image/jpeg,209,200,image/jpeg,265,image/webp,144,1080x1080,nu
https://www.alessandrodesign.ro/cdn/shop/files/brad-artificial-120-cm-verde-alb_BR120WH_02.webp?v=1740413050&width=1445,width=1445,image/jpeg,209,200,image/jpeg,265,image/webp,144,1080x1080,nu
https://www.alessandrodesign.ro/cdn/shop/files/brad-artificial-150-cm-verde-alb_BR150WH_02.webp?v=1740413441&width=1946,width=1946,image/jpeg,209,200,image/jpeg,265,image/webp,144,1080x1080,nu
https://www.alessandrodesign.ro/cdn/shop/files/brad-artificial-180-cm-verde-alb_BR180WH_02.webp?v=1740413072&width=1445,width=1445,image/jpeg,209,200,image/jpeg,265,image/webp,144,1080x1080,nu
https://www.alessandrodesign.ro/cdn/shop/files/brad-artificial-180-cm-verde-alb_BR180WH_02.webp?v=1740413072&width=1946,width=1946,image/jpeg,209,200,image/jpeg,265,image/webp,144,1080x1080,nu
https://www.alessandrodesign.ro/cdn/shop/files/brad-artificial-120-cm-verde-alb_BR120WH_02.webp?v=1740413050&width=1946,width=1946,image/jpeg,209,200,image/jpeg,265,image/webp,144,1080x1080,nu
https://lh4.googleusercontent.com/3U5hpkR4oVeB0kqbPPmVKkFGcBDmFWqK_FCHw0XBRm-pb07Y1BOe4Sb7fZBaO3LIZVfGUaA2yaBJC1ycyJNS0QCJPhGdQH1B_lKFd8ciDAmrscnqt4d_zv_k4tj1EBBpDNHmN97t=s0,extern,image/jpeg,208,200,image/jpeg,208,image/jpeg,208,1024x1024,DA
https://www.alessandrodesign.ro/cdn/shop/files/a4_7ec13088-6dc6-449f-938a-edc4867bae25.png?v=1743078773&width=533,width=533,image/png,208,200,image/png,226,image/webp,14,533x533,nu
https://www.alessandrodesign.ro/cdn/shop/files/0aa50e61-324e-4599-8453-092f29795614.png?v=1742298761&width=416,width=416,image/png,207,200,image/png,214,image/webp,21,416x415,nu
https://www.alessandrodesign.ro/cdn/shop/files/LustraLEDcutelecomandaAMI_50W_3Inimi_luminaRece_Calda_Neutra_Dimabila_Alb_2.png?v=1742219588&width=416,width=416,image/png,207,200,image/png,218,image/webp,19,416x416,nu
https://www.alessandrodesign.ro/cdn/shop/files/candelabru-karam-10xe27-metal-cristal-auriu_CC2028AU_04.webp?v=1740433169&width=1946,width=1946,image/jpeg,207,200,image/jpeg,207,image/webp,138,900x900,nu
https://www.alessandrodesign.ro/cdn/shop/files/candelabru-karam-10xe27-metal-cristal-auriu_CC2028AU_04.webp?v=1740433169&width=1445,width=1445,image/jpeg,207,200,image/jpeg,207,image/webp,138,900x900,nu
https://www.alessandrodesign.ro/cdn/shop/files/brad-artificial-210-cm-verde-alb_AT1CT-SH1A-DRST-BR210WH_02.webp?v=1740434105&width=1445,width=1445,image/jpeg,207,200,image/jpeg,260,image/webp,149,1080x1080,nu
https://www.alessandrodesign.ro/cdn/shop/files/brad-artificial-240-cm-verde-alb_AT1CT-SH1A-DRST-BR240WH_02.webp?v=1740434112&width=1445,width=1445,image/jpeg,207,200,image/jpeg,260,image/webp,149,1080x1080,nu
https://www.alessandrodesign.ro/cdn/shop/files/brad-artificial-210-cm-verde-alb_AT1CT-SH1A-DRST-BR210WH_02.webp?v=1740434105&width=1946,width=1946,image/jpeg,207,200,image/jpeg,260,image/webp,149,1080x1080,nu
https://www.alessandrodesign.ro/cdn/shop/files/brad-artificial-240-cm-verde-alb_AT1CT-SH1A-DRST-BR240WH_02.webp?v=1740434112&width=1946,width=1946,image/jpeg,207,200,image/jpeg,260,image/webp,149,1080x1080,nu
https://www.alessandrodesign.ro/cdn/shop/files/candelabru-led-telecomanda-zakir-100w-auriu_CC2050AU_02.webp?v=1740434673&width=1946,width=1946,image/jpeg,207,200,image/jpeg,207,image/webp,126,900x900,nu
https://www.alessandrodesign.ro/cdn/shop/files/candelabru-led-telecomanda-zakir-100w-auriu_CC2050AU_02.webp?v=1740434673&width=1445,width=1445,image/jpeg,207,200,image/jpeg,207,image/webp,126,900x900,nu
https://www.alessandrodesign.ro/cdn/shop/files/candelabru-led-telecomanda-zareef-80w-auriu_CC2051AU_03.webp?v=1740434680&width=1946,width=1946,image/jpeg,207,200,image/jpeg,207,image/webp,126,900x900,nu
https://www.alessandrodesign.ro/cdn/shop/files/candelabru-led-telecomanda-zareef-80w-auriu_CC2051AU_03.webp?v=1740434680&width=1445,width=1445,image/jpeg,207,200,image/jpeg,207,image/webp,126,900x900,nu
https://www.alessandrodesign.ro/cdn/shop/files/candelabru-cristal-ander-8xe27-auriu-metal-cristal_CC626_02.webp?v=1740402394&width=1946,width=1946,image/jpeg,207,200,image/jpeg,207,image/webp,102,900x900,nu
https://www.alessandrodesign.ro/cdn/shop/files/candelabru-cristal-ander-8xe27-auriu-metal-cristal_CC626_02.webp?v=1740402394&width=1445,width=1445,image/jpeg,207,200,image/jpeg,207,image/webp,102,900x900,nu
https://www.alessandrodesign.ro/cdn/shop/files/tapet-de-vinil-pe-suport-hartie-efes-053x1005m_1334-62_02.webp?v=1740412768&width=1946,width=1946,image/jpeg,207,404,text/html; charset=utf-8,0,text/html; charset=utf-8,0,,nu
https://www.alessandrodesign.ro/cdn/shop/files/tapet-de-vinil-pe-suport-hartie-efes-053x1005m_1334-62_02.webp?v=1740412768&width=1445,width=1445,image/jpeg,207,404,text/html; charset=utf-8,0,text/html; charset=utf-8,0,,nu
https://www.alessandrodesign.ro/cdn/shop/files/baterie-perete-rozeta-pipa-rotativa-aliaj-crom-pr001_PR001_01.webp?v=1740402370&width=1946,width=1946,image/jpeg,207,200,image/jpeg,207,image/webp,120,900x900,nu
https://www.alessandrodesign.ro/cdn/shop/files/baterie-perete-rozeta-pipa-rotativa-aliaj-crom-pr001_PR001_01_491bcbbb-fa00-45c1-8651-6ab8eed6627b.webp?v=1741796951&width=1445,width=1445,image/jpeg,207,404,text/html; charset=utf-8,0,text/html; charset=utf-8,0,,nu
https://www.alessandrodesign.ro/cdn/shop/files/baterie-perete-rozeta-pipa-rotativa-aliaj-crom-pr001_PR001_01_491bcbbb-fa00-45c1-8651-6ab8eed6627b.webp?v=1741796951&width=1946,width=1946,image/jpeg,207,404,text/html; charset=utf-8,0,text/html; charset=utf-8,0,,nu
https://www.alessandrodesign.ro/cdn/shop/files/baterie-perete-rozeta-pipa-rotativa-aliaj-crom-pr001_PR001_01.webp?v=1740402370&width=1445,width=1445,image/jpeg,207,200,image/jpeg,207,image/webp,120,900x900,nu
https://www.alessandrodesign.ro/cdn/shop/files/aplica-led-de-exterior-gamze-10w-ip65-negru_IX4905N_01.webp?v=1740436312&width=1946,width=1946,image/jpeg,206,200,image/jpeg,206,image/jpeg,206,900x900,DA
https://www.alessandrodesign.ro/cdn/shop/files/aplica-led-de-exterior-gamze-10w-ip65-negru_IX4905N_01.webp?v=1740436312&width=1445,width=1445,image/jpeg,206,200,image/jpeg,206,image/jpeg,206,900x900,DA
https://www.alessandrodesign.ro/cdn/shop/files/candelabru-karam-10xe27-metal-cristal-auriu_CC2028AU_05.webp?v=1740433169&width=1946,width=1946,image/jpeg,206,200,image/jpeg,206,image/webp,140,900x900,nu
https://www.alessandrodesign.ro/cdn/shop/files/candelabru-karam-10xe27-metal-cristal-auriu_CC2028AU_05.webp?v=1740433169&width=1445,width=1445,image/jpeg,206,200,image/jpeg,206,image/webp,140,900x900,nu
https://www.alessandrodesign.ro/cdn/shop/files/ghirlanda-luminoasa-pendule-15x-e27-10m-ip65-negru_IX4870N_04.webp?v=1740421359&width=1946,width=1946,image/jpeg,206,404,text/html; charset=utf-8,0,text/html; charset=utf-8,0,,nu
https://www.alessandrodesign.ro/cdn/shop/files/ghirlanda-luminoasa-pendule-15x-e27-10m-ip65-negru_IX4870N_04.webp?v=1740421359&width=1445,width=1445,image/jpeg,206,404,text/html; charset=utf-8,0,text/html; charset=utf-8,0,,nu
https://www.alessandrodesign.ro/cdn/shop/files/fb8a0054-3f48-4591-ad32-c80a25d66ef8.png?v=1741855453&width=533,width=533,image/png,206,200,image/png,221,image/webp,13,533x533,nu
https://www.alessandrodesign.ro/cdn/shop/files/d48677f1-f5a0-4f95-b9ca-7f6c6359aadc.png?v=1742392073&width=416,width=416,image/png,204,200,image/png,209,image/webp,24,416x416,nu
https://www.alessandrodesign.ro/cdn/shop/articles/f7bb9afe0b870870df5805b69d715ff5.jpg?v=1742308170&width=2048,width=2048,image/jpeg,204,200,image/jpeg,204,image/webp,122,1200x800,nu
https://www.alessandrodesign.ro/cdn/shop/files/candelabru-led-telecomanda-alonzo-93w-dimabil-auriu_CC2055AU_05.webp?v=1740434937&width=1946,width=1946,image/jpeg,204,200,image/jpeg,204,image/webp,139,900x900,nu
https://www.alessandrodesign.ro/cdn/shop/files/candelabru-led-telecomanda-alonzo-93w-dimabil-auriu_CC2055AU_05.webp?v=1740434937&width=1445,width=1445,image/jpeg,204,200,image/jpeg,204,image/webp,139,900x900,nu
https://www.alessandrodesign.ro/cdn/shop/files/candelabru-led-telecomanda-aden-58w-dimabil-auriu_CC2054AU_02.webp?v=1740434930&width=1445,width=1445,image/jpeg,204,200,image/jpeg,204,image/webp,157,900x900,nu
https://www.alessandrodesign.ro/cdn/shop/files/candelabru-led-telecomanda-aden-58w-dimabil-auriu_CC2054AU_02.webp?v=1740434930&width=1946,width=1946,image/jpeg,204,200,image/jpeg,204,image/webp,157,900x900,nu
https://www.alessandrodesign.ro/cdn/shop/files/candelabru-led-telecomanda-alvaro-128w-dimabil-auriu_CC2056AU_05.webp?v=1740434946&width=1445,width=1445,image/jpeg,204,200,image/jpeg,202,image/webp,154,900x900,nu
https://www.alessandrodesign.ro/cdn/shop/files/candelabru-led-telecomanda-alvaro-128w-dimabil-auriu_CC2056AU_05.webp?v=1740434946&width=1946,width=1946,image/jpeg,204,200,image/jpeg,202,image/webp,154,900x900,nu
https://www.alessandrodesign.ro/cdn/shop/files/set-10xtapet-3d-autoadeziv-maro-din-spuma-moale-80cmx70cmx6mm-model-litere-maro-inchis_3D-N_01.webp?v=1740416617&width=1946,width=1946,image/jpeg,203,200,image/jpeg,203,image/webp,147,900x900,nu
https://www.alessandrodesign.ro/cdn/shop/files/set-10xtapet-3d-autoadeziv-maro-din-spuma-moale-80cmx70cmx6mm-model-litere-maro-inchis_3D-N_01.webp?v=1740416617&width=1445,width=1445,image/jpeg,203,200,image/jpeg,203,image/webp,147,900x900,nu
