url,status,format_browser,kb_browser,format_crawler,kb_crawler,px,produse_active,produse_total,exemple_produse
https://cdn.shopify.com/s/files/1/0782/5175/3739/files/banner_2000x900_LL135WH.jpg?v=1785523989,200,image/webp,80,image/jpeg,199,2000x900,1,1,lustra-led-diego-26w-alb-metal-lumina-rece-calda-neutra
https://cdn.shopify.com/s/files/1/0782/5175/3739/files/banner_desc_final_f7ebc4f3-922f-45a1-9ce3-c338b6574a31.png?v=1769164054,200,image/webp,79,image/png,590,2085x1386,22,23,aplica-led-ad615gd-decorativa-lumina-rece-neutra-calda-auriu aplica-led-ad616gd-decorativa-lumina-rece-neutra-calda-auriu aplica-led-ad617gd-decorativa-lumina-rece-neutra-calda-auriu-1
https://cdn.shopify.com/s/files/1/0782/5175/3739/files/banner_2000x900_LC802-3GD.jpg?v=1785517399,200,image/webp,78,image/jpeg,204,2000x900,1,1,lustra-loft-atrium-3x-g9-alb-auriu-metal-inaltime-reglabila
https://cdn.shopify.com/s/files/1/0782/5175/3739/files/banner_desc_final.png?v=1769162414,200,image/webp,77,image/png,673,3000x1464,18,22,candelabru-cristal-tagish-magno-16xe14-diametru-60cm-metal-si-cristal-crom-lucios-inaltime-reglabila candelabru-cristal-tagish-nobile-7xe14-diametru-40cm-crom-lucios-inaltime-reglabila-metal-si-cristal candelabru-cristal-tagish-supremo-19xe14-diametru-80cm-metal-si-cristal-crom-lucios-inaltime-reglabila
https://cdn.shopify.com/s/files/1/0782/5175/3739/files/LL580WH_7.png?v=1769692419,200,image/webp,77,image/png,1097,2910x1800,1,1,lustra-led-vertex-matrix-romburi-suprapuse-rame-metalice-11w-2-romburi-lumina-rece-calda-neutra-alb
https://cdn.shopify.com/s/files/1/0782/5175/3739/files/A_8_f67c01b1-cb66-4fa2-acfa-575fe81f44f9.jpg?v=1787904617,200,image/webp,74,image/jpeg,119,1464x600,1,1,lustra-metalic-avant-tip-pendul-cu-brate-rotunda-6xe14-negru
https://cdn.shopify.com/s/files/1/0782/5175/3739/files/banner-mobilier-corfu.jpg?v=1751495254,200,image/webp,73,image/jpeg,152,2560x1440,2,2,set-mobilier-pentru-baie-corfu-60x48cm-2-piese-negru-si-alb set-mobilier-pentru-baie-corfu-80x48cm-2-piese-negru-si-alb
https://cdn.shopify.com/s/files/1/0782/5175/3739/files/015_2000x900_AB103-60CH.webp?v=1785220623,200,image/webp,72,image/jpeg,141,2000x900,1,1,aplica-led-garda-10w-liniara-lumina-calda-neutra-rece-crom
https://cdn.shopify.com/s/files/1/0782/5175/3739/files/Ideala_pentru_Holuri.jpg?v=1741710546,200,image/webp,71,image/jpeg,113,1480x835,56,78,aplica-led-cu-cristal-yanira-28w-lumina-rece-calda-neutra-crom-lucios aplica-led-smalon-26w-2-cercuri-lumina-rece-calda-neutra-alb-negru lustra-cristal-quadris-41w-2-patrate-lumina-rece-calda-neutra-dimabila-alb
https://cdn.shopify.com/s/files/1/0782/5175/3739/files/banner-mobilier-rhodos.jpg?v=1751535070,200,image/webp,68,image/jpeg,128,2560x1440,1,1,set-mobilier-pentru-baie-rhodos-80cm-2-piese-negru-si-alb
https://cdn.shopify.com/s/files/1/0782/5175/3739/files/banner-mobilier-creta_4c5cfc66-dcfe-41e0-8c71-8ba6a5701e03.jpg?v=1751492604,200,image/webp,63,image/jpeg,133,2560x1440,23,25,set-mobilier-dio-pentru-baie-oglinda-lavoar-2-piese-alb set-mobilier-kriss-pentru-baie-60cm-3-piese-negru set-mobilier-kriss-pentru-baie-80cm-3-piese-negru
https://cdn.shopify.com/s/files/1/0782/5175/3739/files/banner_20m2_generic.png?v=1745323363,200,image/webp,62,image/png,589,1126x636,276,353,aplica-led-tulip-15w-alb candelabru-cristal-alhambra-magno-led-85w-diametru-60cm-lumina-calda-rece-neutra-dimabil-inaltime-reglabila-auriu candelabru-cristal-alhambra-supremo-led-102w-diametru-80cm-lumina-calda-rece-neutra-dimabil-inaltime-reglabila-auriu
https://cdn.shopify.com/s/files/1/0782/5175/3739/files/banner_general_lustre_led.webp?v=1734528553,200,image/webp,62,image/jpeg,158,1480x835,110,126,candelabru-cristal-alhambra-eleganza-led-71w-diametru-50cm-lumina-calda-rece-neutra-dimabil-inaltime-reglabila-auriu candelabru-cristal-alhambra-nobile-led-52w-diametru-40cm-lumina-calda-rece-neutra-dimabil-inaltime-reglabila-auriu candelabru-cristal-kensington-magno-111w-auriu-2-elemente-inaltime-reglabila-lumina-calda-rece-neutra
https://cdn.shopify.com/s/files/1/0782/5175/3739/files/banner_20m2_generic_7390e217-29c6-431b-b6fe-0ebf737258ce.webp?v=1780900928,200,image/webp,61,image/jpeg,106,1126x636,51,56,aplica-led-decorativa-baram-21w-60cm-lumina-calda-neutra-rece-negru-metal-si-acril aplica-led-decorativa-feng-19w-60cm-lumina-calda-neutra-rece-negru-metal-si-acril aplica-led-decorativa-fyan-48w-59x14cm-lumina-calda-neutra-rece-auriu-metal-si-acril
https://cdn.shopify.com/s/files/1/0782/5175/3739/files/banner_20m2_generic_7bd40fac-f842-40eb-8767-5d8091b2a033.webp?v=1777037376,200,image/webp,61,image/jpeg,106,1126x636,12,12,lustra-led-cu-ventilator-21-w-diametru-80-metal-si-plastic-alb lustra-led-cu-ventilator-21-w-diametru-80-metal-si-plastic-negru lustra-led-ventilator-anemo-cu-telecomanda-30w-d61cm-lumina-rece-neutra-calda-metal-si-plastic-alb
https://cdn.shopify.com/s/files/1/0782/5175/3739/files/banner_20m2_generic.webp?v=1771577284,200,image/webp,61,image/jpeg,106,1126x636,3,3,lustra-led-cu-telecomanda-zyron-nobile-62w-40x5-5x10-lumina-rece-calda-neutra-dimabila-alb-metal-plexiglas lustra-led-cu-telecomanda-zyron-nobile-62w-40x5-5x10-lumina-rece-calda-neutra-dimabila-auriu-metal-plexiglas lustra-led-cu-telecomanda-zyron-nobile-62w-40x5-5x10-lumina-rece-calda-neutra-dimabila-negru-metal-plexiglas
https://cdn.shopify.com/s/files/1/0782/5175/3739/files/banner_20m2_generic_6dd10039-1f98-4b0c-bf4e-b38ef3d39eed.webp?v=1774281322,200,image/webp,61,image/jpeg,106,1126x636,2,2,candelabru-led-twist-diametru-60-cm-inaltime-120-cm-lumina-rece-neutra-calda-dimabila-argintiu-cristal-otel candelabru-led-twist-diametru-80-cm-inaltime-150-cm-lumina-rece-neutra-calda-dimabila-argintiu-cristal-otel
https://cdn.shopify.com/s/files/1/0782/5175/3739/files/banner_20m2_generic_8ca37962-b075-403d-822b-d63d041c4dd0.webp?v=1771852564,200,image/webp,61,image/jpeg,106,1126x636,1,1,aplica-led-akila-16w-alb-lumina-rece-calda-neutra
https://cdn.shopify.com/s/files/1/0782/5175/3739/files/banner_20m2_generic_83bdb23b-5127-42c1-b78c-a9d7508c92fb.webp?v=1772181981,200,image/webp,61,image/jpeg,106,1126x636,1,1,candelabru-cristal-ander-4xe14-diametru-45cm-auriu
https://cdn.shopify.com/s/files/1/0782/5175/3739/files/banner-mobilier-Zakynthos.jpg?v=1751538192,200,image/webp,60,image/jpeg,120,2560x1440,1,1,set-mobilier-pentru-baie-zakynthos-80cm-2-piese-gri-si-crem
https://cdn.shopify.com/s/files/1/0782/5175/3739/files/banner_general_lustre_led_10m.webp?v=1741780801,200,image/webp,60,image/jpeg,165,1480x835,210,239,aplica-led-cheia-sol-34w-lumina-rece-calda-neutra-metal-negru candelabru-cristal-colloseum-100xe14-auriu-diametru-100cm-inaltime-reglabila candelabru-cristal-kalto-magno-106w-inaltime-reglabila-metal-si-cristal-crom-lucios
https://cdn.shopify.com/s/files/1/0782/5175/3739/files/banner_2000x900_LC866-1TN.jpg?v=1785523750,200,image/webp,56,image/jpeg,173,2000x900,1,1,lustra-suspendata-lc866-1tn-1xe27-inaltime-reglabila-sticla-si-metal
https://cdn.shopify.com/s/files/1/0782/5175/3739/files/Screenshot_2025-03-15_at_15.57.59.png?v=1742047101,200,image/webp,54,image/png,793,2302x1002,1,1,lustra-led-cu-telecomanda-gloriosa-4w-3-petale-lumina-rece-calda-neutra-dimabila-alb
https://cdn.shopify.com/s/files/1/0782/5175/3739/files/banner-mobilier-baie-3.png?v=1751406425,200,image/webp,54,image/png,1144,2560x1440,2,2,set-mobilier-pentru-baie-mykonos-60x40cm-2-piese-gri-si-alb set-mobilier-pentru-baie-mykonos-80x40cm-2-piese-gri-si-alb
https://cdn.shopify.com/s/files/1/0782/5175/3739/files/banner-candelabre-bec-e27.jpg?v=1747387419,200,image/webp,50,image/jpeg,89,1480x490,129,147,candelabru-cristal-edinburgh-eleganza-5xe27-diametru-47cm-crom-lucios lampadar-arkalyk-1-x-e27-metal-alb lampadar-arkalyk-1-x-e27-metal-negru
https://cdn.shopify.com/s/files/1/0782/5175/3739/files/noapte-banner.jpg?v=1742391487,200,image/webp,48,image/jpeg,59,1480x482,417,523,candelabru-cristal-kensington-magno-111w-auriu-2-elemente-inaltime-reglabila-lumina-calda-rece-neutra candelabru-cristal-led-15w-stratus-magno-diametru-50cm-crom-lucios-lumina-calda-neutra-rece-3000k-4000k-6000k-inaltime-reglabila-metal-si-cristal candelabru-cristal-led-24w-stratus-regalis-diametru-80cm-crom-lucios-inaltime-reglabila-lumina-calda-neutra-rece-3000k-4000k-6000k-metal-si-cristal
