url,format_audit,kb_audit
https://www.alessandrodesign.ro/cdn/shop/files/fb8a0054-3f48-4591-ad32-c80a25d66ef8.png?v=1741855453&width=533,image/png,206
https://www.alessandrodesign.ro/cdn/shop/files/d48677f1-f5a0-4f95-b9ca-7f6c6359aadc.png?v=1742392073&width=416,image/png,204
https://www.alessandrodesign.ro/cdn/shop/articles/f7bb9afe0b870870df5805b69d715ff5.jpg?v=1742308170&width=2048,image/jpeg,204
https://www.alessandrodesign.ro/cdn/shop/files/candelabru-led-telecomanda-alonzo-93w-dimabil-auriu_CC2055AU_05.webp?v=1740434937&width=1946,image/jpeg,204
https://www.alessandrodesign.ro/cdn/shop/files/candelabru-led-telecomanda-alonzo-93w-dimabil-auriu_CC2055AU_05.webp?v=1740434937&width=1445,image/jpeg,204
https://www.alessandrodesign.ro/cdn/shop/files/candelabru-led-telecomanda-aden-58w-dimabil-auriu_CC2054AU_02.webp?v=1740434930&width=1445,image/jpeg,204
https://www.alessandrodesign.ro/cdn/shop/files/candelabru-led-telecomanda-aden-58w-dimabil-auriu_CC2054AU_02.webp?v=1740434930&width=1946,image/jpeg,204
https://www.alessandrodesign.ro/cdn/shop/files/candelabru-led-telecomanda-alvaro-128w-dimabil-auriu_CC2056AU_05.webp?v=1740434946&width=1445,image/jpeg,204
https://www.alessandrodesign.ro/cdn/shop/files/candelabru-led-telecomanda-alvaro-128w-dimabil-auriu_CC2056AU_05.webp?v=1740434946&width=1946,image/jpeg,204
https://www.alessandrodesign.ro/cdn/shop/files/set-10xtapet-3d-autoadeziv-maro-din-spuma-moale-80cmx70cmx6mm-model-litere-maro-inchis_3D-N_01.webp?v=1740416617&width=1946,image/jpeg,203
https://www.alessandrodesign.ro/cdn/shop/files/set-10xtapet-3d-autoadeziv-maro-din-spuma-moale-80cmx70cmx6mm-model-litere-maro-inchis_3D-N_01.webp?v=1740416617&width=1445,image/jpeg,203
